route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
5,14,800,"HOBOKEN TERMINAL",0,"342JC023",294
5,14,801,"HOBOKEN TERMINAL",0,"342JC005",294
5,14,802,"HOBOKEN TERMINAL",0,"342JC033",294
5,14,803,"HOBOKEN TERMINAL",0,"342JC018",294
5,14,804,"HOBOKEN TERMINAL",0,"342JC027",294
5,14,805,"HOBOKEN TERMINAL",0,"342JC023",294
5,14,806,"HOBOKEN TERMINAL",0,"342JC005",294
5,14,807,"HOBOKEN TERMINAL",0,"342JC019",294
5,14,808,"HOBOKEN TERMINAL",0,"342JC032",294
5,14,809,"HOBOKEN TERMINAL",0,"342JC025",294
5,14,810,"HOBOKEN TERMINAL",0,"342JC019",294
5,14,811,"HOBOKEN TERMINAL",0,"342JC032",294
5,14,812,"HOBOKEN TERMINAL",0,"342JC025",294
5,14,813,"HOBOKEN TERMINAL",0,"342JC019",294
5,14,814,"HOBOKEN TERMINAL",0,"342JC032",294
5,14,815,"HOBOKEN TERMINAL",0,"342JC025",294
5,14,816,"HOBOKEN TERMINAL",0,"342JC019",294
5,14,817,"HOBOKEN TERMINAL",0,"342JC032",294
5,14,818,"HOBOKEN TERMINAL",0,"342JC025",294
5,14,819,"HOBOKEN TERMINAL",0,"342JC019",294
5,14,820,"HOBOKEN TERMINAL",0,"342JC004",295
5,14,821,"HOBOKEN TERMINAL",0,"342JC002",295
5,14,822,"HOBOKEN TERMINAL",0,"342JC020",295
5,14,823,"HOBOKEN TERMINAL",0,"342JC010",295
5,14,824,"HOBOKEN TERMINAL",0,"342JC019",295
5,14,825,"HOBOKEN TERMINAL",0,"342JC022",295
5,14,826,"HOBOKEN TERMINAL",0,"342JC018",295
5,14,827,"HOBOKEN TERMINAL",0,"342JC020",295
5,14,828,"HOBOKEN TERMINAL",0,"342JC009",295
5,14,829,"HOBOKEN TERMINAL",0,"342JC004",295
5,14,830,"HOBOKEN TERMINAL",0,"342JC023",295
5,14,831,"HOBOKEN TERMINAL",0,"342JC025",295
5,14,832,"HOBOKEN TERMINAL",0,"342JC019",295
5,14,833,"HOBOKEN TERMINAL",0,"342JC028",295
5,14,834,"TONNELLE AVENUE ",0,"342JC006",296
5,14,835,"TONNELLE AVENUE ",0,"342JC011",296
5,14,836,"TONNELLE AVENUE ",0,"342JC001",296
5,14,837,"TONNELLE AVENUE ",0,"342JC008",296
5,14,838,"TONNELLE AVENUE ",0,"342JC013",296
5,14,839,"TONNELLE AVENUE ",0,"342JC017",296
5,14,840,"TONNELLE AVENUE ",0,"342JC015",296
5,14,841,"TONNELLE AVENUE ",0,"342JC016",296
5,14,842,"TONNELLE AVENUE ",0,"342JC006",296
5,14,843,"TONNELLE AVENUE ",0,"342JC011",296
5,14,844,"TONNELLE AVENUE ",0,"342JC001",296
5,14,845,"TONNELLE AVENUE ",0,"342JC008",296
5,14,846,"TONNELLE AVENUE ",0,"342JC021",296
5,14,847,"TONNELLE AVENUE ",0,"342JC013",296
5,14,848,"TONNELLE AVENUE ",0,"342JC017",296
5,14,849,"TONNELLE AVENUE ",0,"342JC015",296
5,14,850,"TONNELLE AVENUE ",0,"342JC016",296
5,14,851,"TONNELLE AVENUE ",0,"342JC006",296
5,14,852,"TONNELLE AVENUE ",0,"342JC011",296
5,14,853,"TONNELLE AVENUE ",0,"342JC001",296
5,14,854,"TONNELLE AVENUE ",0,"342JC008",296
5,14,855,"TONNELLE AVENUE ",0,"342JC021",296
5,14,856,"TONNELLE AVENUE ",0,"342JC013",296
5,14,857,"TONNELLE AVENUE ",0,"342JC015",296
5,14,858,"TONNELLE AVENUE ",0,"342JC016",296
5,14,859,"TONNELLE AVENUE ",0,"342JC006",296
5,14,860,"TONNELLE AVENUE ",0,"342JC001",296
5,14,861,"TONNELLE AVENUE ",0,"342JC008",296
5,14,862,"TONNELLE AVENUE ",0,"342JC021",296
5,14,863,"TONNELLE AVENUE ",0,"342JC015",296
5,14,864,"TONNELLE AVENUE ",0,"342JC006",296
5,14,865,"TONNELLE AVENUE ",0,"342JC001",296
5,14,866,"TONNELLE AVENUE ",0,"342JC008",296
5,14,867,"TONNELLE AVENUE ",0,"342JC021",296
5,14,868,"TONNELLE AVENUE ",0,"342JC015",296
5,14,869,"TONNELLE AVENUE ",0,"342JC006",296
5,14,870,"TONNELLE AVENUE ",0,"342JC001",296
5,14,871,"TONNELLE AVENUE ",0,"342JC008",296
5,14,872,"TONNELLE AVENUE ",0,"342JC021",296
5,14,873,"TONNELLE AVENUE ",0,"342JC015",296
5,14,874,"TONNELLE AVENUE ",0,"342JC006",296
5,14,875,"TONNELLE AVENUE ",0,"342JC001",296
5,14,876,"TONNELLE AVENUE ",0,"342JC008",296
5,14,877,"TONNELLE AVENUE ",0,"342JC026",296
5,14,878,"TONNELLE AVENUE ",0,"342JC021",296
5,14,879,"TONNELLE AVENUE ",0,"342JC030",296
5,14,880,"TONNELLE AVENUE ",0,"342JC015",296
5,14,881,"TONNELLE AVENUE ",0,"342JC006",296
5,14,882,"TONNELLE AVENUE ",0,"342JC029",296
5,14,883,"TONNELLE AVENUE ",0,"342JC031",296
5,14,884,"TONNELLE AVENUE ",0,"342JC001",296
5,14,885,"TONNELLE AVENUE ",0,"342JC008",296
5,14,886,"TONNELLE AVENUE ",0,"342JC026",296
5,14,887,"TONNELLE AVENUE ",0,"342JC021",296
5,14,888,"TONNELLE AVENUE ",0,"342JC030",296
5,14,889,"TONNELLE AVENUE ",0,"342JC015",296
5,14,890,"TONNELLE AVENUE ",0,"342JC006",296
5,14,891,"TONNELLE AVENUE ",0,"342JC029",296
5,14,892,"TONNELLE AVENUE ",0,"342JC031",296
5,14,893,"TONNELLE AVENUE ",0,"342JC001",296
5,14,894,"TONNELLE AVENUE ",0,"342JC008",296
5,14,895,"TONNELLE AVENUE ",0,"342JC026",296
5,14,896,"TONNELLE AVENUE ",0,"342JC021",296
5,14,897,"TONNELLE AVENUE ",0,"342JC015",296
5,14,898,"TONNELLE AVENUE ",0,"342JC006",296
5,14,899,"TONNELLE AVENUE ",0,"342JC029",296
5,14,900,"TONNELLE AVENUE ",0,"342JC031",296
5,14,901,"TONNELLE AVENUE ",0,"342JC001",296
5,14,902,"TONNELLE AVENUE ",0,"342JC026",296
5,14,903,"TONNELLE AVENUE ",0,"342JC015",296
5,14,904,"TONNELLE AVENUE ",0,"342JC031",296
5,14,905,"TONNELLE AVENUE ",0,"342JC026",296
5,14,906,"TONNELLE AVENUE ",0,"342JC015",296
5,14,907,"TONNELLE AVENUE ",0,"342JC031",296
5,14,908,"TONNELLE AVENUE ",0,"342JC026",296
5,14,909,"TONNELLE AVENUE ",0,"342JC015",296
5,14,910,"TONNELLE AVENUE ",0,"342JC031",296
5,14,911,"TONNELLE AVENUE ",0,"342JC026",296
5,14,912,"TONNELLE AVENUE ",0,"342JC015",296
5,14,913,"HOBOKEN TERMINAL",0,"342JC001",297
5,14,914,"HOBOKEN TERMINAL",0,"342JC002",297
5,14,915,"HOBOKEN TERMINAL",0,"342JC005",297
5,14,916,"HOBOKEN TERMINAL",0,"342JC010",297
5,14,917,"HOBOKEN TERMINAL",0,"342JC028",297
5,14,918,"HOBOKEN TERMINAL",0,"342JC032",297
5,14,919,"TONNELLE AVENUE ",0,"342JC003",298
5,14,920,"TONNELLE AVENUE ",0,"342JC007",298
5,14,921,"TONNELLE AVENUE ",0,"342JC012",298
5,14,922,"TONNELLE AVENUE ",0,"342JC003",298
5,14,923,"TONNELLE AVENUE ",0,"342JC007",298
5,14,924,"TONNELLE AVENUE ",0,"342JC012",298
5,14,925,"TONNELLE AVENUE ",0,"342JC003",298
5,14,926,"TONNELLE AVENUE ",0,"342JC007",298
5,14,927,"TONNELLE AVENUE ",0,"342JC012",298
5,14,928,"TONNELLE AVENUE ",0,"342JC003",298
5,14,929,"TONNELLE AVENUE ",0,"342JC007",298
5,14,930,"TONNELLE AVENUE ",0,"342JC012",298
5,14,931,"TONNELLE AVENUE ",0,"342JC003",298
5,14,932,"TONNELLE AVENUE ",0,"342JC007",298
5,14,933,"TONNELLE AVENUE ",0,"342JC012",298
5,14,934,"TONNELLE AVENUE ",0,"342JC003",298
5,14,935,"TONNELLE AVENUE ",0,"342JC007",298
5,14,936,"TONNELLE AVENUE ",0,"342JC012",298
5,14,937,"TONNELLE AVENUE ",0,"342JC003",298
5,14,938,"TONNELLE AVENUE ",0,"342JC007",298
5,14,939,"TONNELLE AVENUE ",0,"342JC012",298
5,14,940,"TONNELLE AVENUE ",0,"342JC003",298
5,14,941,"TONNELLE AVENUE ",0,"342JC007",298
5,14,942,"TONNELLE AVENUE ",0,"342JC003",298
5,14,943,"TONNELLE AVENUE ",0,"342JC007",298
5,14,944,"TONNELLE AVENUE ",0,"342JC003",298
5,14,945,"TONNELLE AVENUE ",0,"342JC007",298
5,14,946,"TONNELLE AVENUE ",0,"342JC003",298
5,14,947,"TONNELLE AVENUE ",0,"342JC007",298
5,14,948,"TONNELLE AVENUE ",0,"342JC003",298
5,14,949,"TONNELLE AVENUE ",0,"342JC007",298
5,14,950,"TONNELLE AVENUE ",0,"342JC003",298
5,14,951,"TONNELLE AVENUE ",0,"342JC007",298
5,14,952,"TONNELLE AVENUE ",0,"342JC003",298
5,14,953,"TONNELLE AVENUE ",0,"342JC007",298
5,14,954,"TONNELLE AVENUE ",0,"342JC003",298
5,14,955,"TONNELLE AVENUE ",0,"342JC007",298
5,14,956,"TONNELLE AVENUE ",0,"342JC024",298
5,14,957,"TONNELLE AVENUE ",0,"342JC003",298
5,14,958,"TONNELLE AVENUE ",0,"342JC007",298
5,14,959,"TONNELLE AVENUE ",0,"342JC024",298
5,14,960,"TONNELLE AVENUE ",0,"342JC003",298
5,14,961,"TONNELLE AVENUE ",0,"342JC007",298
5,14,962,"TONNELLE AVENUE ",0,"342JC024",298
5,14,963,"TONNELLE AVENUE ",0,"342JC003",298
5,14,964,"TONNELLE AVENUE ",0,"342JC007",298
5,14,965,"TONNELLE AVENUE ",0,"342JC024",298
5,14,966,"TONNELLE AVENUE ",0,"342JC003",298
5,14,967,"TONNELLE AVENUE ",0,"342JC007",298
5,14,968,"TONNELLE AVENUE ",0,"342JC024",298
5,14,969,"TONNELLE AVENUE ",0,"342JC003",298
5,14,970,"TONNELLE AVENUE ",0,"342JC007",298
5,14,971,"TONNELLE AVENUE ",0,"342JC024",298
5,14,972,"TONNELLE AVENUE ",0,"342JC003",298
5,14,973,"TONNELLE AVENUE ",0,"342JC007",298
5,14,974,"TONNELLE AVENUE ",0,"342JC003",298
5,14,975,"TONNELLE AVENUE ",0,"342JC007",298
5,14,976,"TONNELLE AVENUE ",0,"342JC003",298
5,14,977,"TONNELLE AVENUE ",0,"342JC007",298
5,14,978,"TONNELLE AVENUE ",0,"342JC003",298
5,14,979,"TONNELLE AVENUE ",0,"342JC007",298
5,14,980,"TONNELLE AVENUE ",0,"342JC003",298
5,14,981,"TONNELLE AVENUE ",0,"342JC007",298
5,14,982,"TONNELLE AVENUE ",0,"342JC003",298
5,14,983,"TONNELLE AVENUE ",0,"342JC007",298
5,14,984,"TONNELLE AVENUE ",0,"342JC003",298
5,14,985,"TONNELLE AVENUE ",0,"342JC007",298
5,14,986,"HOBOKEN TERMINAL",0,"342JC014",299
5,14,987,"HOBOKEN TERMINAL",0,"342JC002",299
5,14,988,"HOBOKEN TERMINAL",0,"342JC019",299
5,14,989,"HOBOKEN TERMINAL",0,"342JC022",299
5,14,990,"HOBOKEN TERMINAL",0,"342JC004",299
5,14,991,"HOBOKEN TERMINAL",0,"342JC028",299
5,14,992,"HOBOKEN TERMINAL",0,"342JC033",299
5,14,993,"HOBOKEN TERMINAL",0,"342JC018",299
5,14,994,"HOBOKEN TERMINAL",0,"342JC032",299
5,14,995,"HOBOKEN TERMINAL",0,"342JC025",299
5,14,996,"HOBOKEN TERMINAL",0,"342JC032",299
5,14,997,"HOBOKEN TERMINAL",0,"342JC019",300
5,14,998,"HOBOKEN TERMINAL",0,"342JC009",300
5,14,999,"HOBOKEN TERMINAL",0,"342JC010",300
5,14,1000,"HOBOKEN TERMINAL",0,"342JC028",300
5,14,1001,"HOBOKEN TERMINAL",0,"342JC025",300
5,14,1002,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1003,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1004,"HOBOKEN TERMINAL ",1,"342JC012",301
5,14,1005,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1006,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1007,"HOBOKEN TERMINAL ",1,"342JC012",301
5,14,1008,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1009,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1010,"HOBOKEN TERMINAL ",1,"342JC012",301
5,14,1011,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1012,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1013,"HOBOKEN TERMINAL ",1,"342JC012",301
5,14,1014,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1015,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1016,"HOBOKEN TERMINAL ",1,"342JC012",301
5,14,1017,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1018,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1019,"HOBOKEN TERMINAL ",1,"342JC012",301
5,14,1020,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1021,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1022,"HOBOKEN TERMINAL ",1,"342JC012",301
5,14,1023,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1024,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1025,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1026,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1027,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1028,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1029,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1030,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1031,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1032,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1033,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1034,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1035,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1036,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1037,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1038,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1039,"HOBOKEN TERMINAL ",1,"342JC024",301
5,14,1040,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1041,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1042,"HOBOKEN TERMINAL ",1,"342JC024",301
5,14,1043,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1044,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1045,"HOBOKEN TERMINAL ",1,"342JC024",301
5,14,1046,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1047,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1048,"HOBOKEN TERMINAL ",1,"342JC024",301
5,14,1049,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1050,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1051,"HOBOKEN TERMINAL ",1,"342JC024",301
5,14,1052,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1053,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1054,"HOBOKEN TERMINAL ",1,"342JC024",301
5,14,1055,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1056,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1057,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1058,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1059,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1060,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1061,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1062,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1063,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1064,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1065,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1066,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1067,"HOBOKEN TERMINAL ",1,"342JC003",301
5,14,1068,"HOBOKEN TERMINAL ",1,"342JC007",301
5,14,1069,"8TH STREET",1,"342JC002",302
5,14,1070,"8TH STREET",1,"342JC005",302
5,14,1071,"8TH STREET",1,"342JC010",302
5,14,1072,"8TH STREET",1,"342JC004",302
5,14,1073,"8TH STREET",1,"342JC009",302
5,14,1074,"8TH STREET",1,"342JC002",302
5,14,1075,"8TH STREET",1,"342JC005",302
5,14,1076,"8TH STREET",1,"342JC010",302
5,14,1077,"8TH STREET",1,"342JC019",302
5,14,1078,"8TH STREET",1,"342JC014",302
5,14,1079,"8TH STREET",1,"342JC020",302
5,14,1080,"8TH STREET",1,"342JC005",302
5,14,1081,"8TH STREET",1,"342JC018",302
5,14,1082,"8TH STREET",1,"342JC002",302
5,14,1083,"8TH STREET",1,"342JC014",302
5,14,1084,"8TH STREET",1,"342JC005",302
5,14,1085,"8TH STREET",1,"342JC009",302
5,14,1086,"8TH STREET",1,"342JC019",302
5,14,1087,"8TH STREET",1,"342JC018",302
5,14,1088,"8TH STREET",1,"342JC002",302
5,14,1089,"8TH STREET",1,"342JC014",302
5,14,1090,"8TH STREET",1,"342JC005",302
5,14,1091,"8TH STREET",1,"342JC004",302
5,14,1092,"8TH STREET",1,"342JC019",302
5,14,1093,"8TH STREET",1,"342JC018",302
5,14,1094,"8TH STREET",1,"342JC014",302
5,14,1095,"8TH STREET",1,"342JC005",302
5,14,1096,"8TH STREET",1,"342JC019",302
5,14,1097,"8TH STREET",1,"342JC018",302
5,14,1098,"8TH STREET",1,"342JC014",302
5,14,1099,"8TH STREET",1,"342JC005",302
5,14,1100,"8TH STREET",1,"342JC019",302
5,14,1101,"8TH STREET",1,"342JC018",302
5,14,1102,"8TH STREET",1,"342JC014",302
5,14,1103,"8TH STREET",1,"342JC005",302
5,14,1104,"8TH STREET",1,"342JC019",302
5,14,1105,"8TH STREET",1,"342JC018",302
5,14,1106,"8TH STREET",1,"342JC014",302
5,14,1107,"8TH STREET",1,"342JC023",302
5,14,1108,"8TH STREET",1,"342JC005",302
5,14,1109,"8TH STREET",1,"342JC025",302
5,14,1110,"8TH STREET",1,"342JC014",302
5,14,1111,"8TH STREET",1,"342JC023",302
5,14,1112,"8TH STREET",1,"342JC033",302
5,14,1113,"8TH STREET",1,"342JC018",302
5,14,1114,"8TH STREET",1,"342JC014",302
5,14,1115,"8TH STREET",1,"342JC028",302
5,14,1116,"8TH STREET",1,"342JC005",302
5,14,1117,"8TH STREET",1,"342JC019",302
5,14,1118,"8TH STREET",1,"342JC018",302
5,14,1119,"8TH STREET",1,"342JC032",302
5,14,1120,"8TH STREET",1,"342JC028",302
5,14,1121,"8TH STREET",1,"342JC023",302
5,14,1122,"8TH STREET",1,"342JC025",302
5,14,1123,"8TH STREET",1,"342JC005",302
5,14,1124,"8TH STREET",1,"342JC019",302
5,14,1125,"8TH STREET",1,"342JC032",302
5,14,1126,"8TH STREET",1,"342JC025",302
5,14,1127,"8TH STREET",1,"342JC019",302
5,14,1128,"8TH STREET",1,"342JC032",302
5,14,1129,"8TH STREET",1,"342JC025",302
5,14,1130,"8TH STREET",1,"342JC019",302
5,14,1131,"8TH STREET",1,"342JC032",302
5,14,1132,"8TH STREET",1,"342JC025",302
5,14,1133,"8TH STREET",1,"342JC019",302
5,14,1134,"8TH STREET",1,"342JC032",302
5,14,1135,"8TH STREET",1,"342JC025",302
5,14,1136,"8TH STREET",1,"342JC019",302
5,14,1137,"8TH STREET",1,"342JC004",303
5,14,1138,"8TH STREET",1,"342JC018",303
5,14,1139,"8TH STREET",1,"342JC009",303
5,14,1140,"8TH STREET",1,"342JC004",303
5,14,1141,"8TH STREET",1,"342JC019",303
5,14,1142,"8TH STREET",1,"342JC027",303
5,14,1143,"8TH STREET",1,"342JC005",303
5,14,1144,"8TH STREET",1,"342JC019",303
5,14,1145,"8TH STREET",1,"342JC027",303
5,14,1146,"8TH STREET",1,"342JC023",303
5,14,1147,"8TH STREET",1,"342JC033",303
5,14,1148,"8TH STREET",1,"342JC027",303
5,14,1149,"WEST SIDE AVENUE ",1,"342JC001",304
5,14,1150,"22ND STREET",1,"342JC014",305
5,14,1151,"22ND STREET",1,"342JC002",305
5,14,1152,"22ND STREET",1,"342JC019",305
5,14,1153,"22ND STREET",1,"342JC022",305
5,14,1154,"22ND STREET",1,"342JC020",305
5,14,1155,"22ND STREET",1,"342JC010",305
5,14,1156,"22ND STREET",1,"342JC004",305
5,14,1157,"22ND STREET",1,"342JC022",305
5,14,1158,"22ND STREET",1,"342JC028",305
5,14,1159,"22ND STREET",1,"342JC018",305
5,14,1160,"22ND STREET",1,"342JC032",305
5,14,1161,"22ND STREET",1,"342JC025",305
5,14,1162,"22ND STREET",1,"342JC032",305
5,14,1163,"DANFORTH AVENUE",1,"342JC009",306
5,14,1164,"DANFORTH AVENUE",1,"342JC010",306
5,14,1165,"DANFORTH AVENUE",1,"342JC028",306
5,14,1166,"DANFORTH AVENUE",1,"342JC025",306
5,14,1167,"8TH STREET",1,"342JC009",307
5,14,1168,"8TH STREET",1,"342JC014",307
5,14,1169,"8TH STREET",1,"342JC018",307
5,14,1170,"8TH STREET",1,"342JC020",307
5,14,1171,"8TH STREET",1,"342JC022",307
5,14,1172,"8TH STREET",1,"342JC023",307
5,14,1173,"8TH STREET",1,"342JC025",307
5,14,1174,"8TH STREET",1,"342JC027",307
5,14,1175,"22ND STREET ",1,"342JC033",308
5,14,1176,"WEST SIDE AVENUE ",1,"342JC006",309
5,14,1177,"WEST SIDE AVENUE ",1,"342JC011",309
5,14,1178,"WEST SIDE AVENUE ",1,"342JC017",309
5,14,1179,"WEST SIDE AVENUE ",1,"342JC021",309
5,14,1180,"WEST SIDE AVENUE ",1,"342JC026",309
5,14,1181,"WEST SIDE AVENUE ",1,"342JC030",309
5,14,1182,"WEST SIDE AVENUE ",1,"342JC008",310
5,14,1183,"WEST SIDE AVENUE ",1,"342JC013",310
5,14,1184,"WEST SIDE AVENUE ",1,"342JC015",310
5,14,1185,"WEST SIDE AVENUE ",1,"342JC016",310
5,14,1186,"WEST SIDE AVENUE ",1,"342JC006",310
5,14,1187,"WEST SIDE AVENUE ",1,"342JC011",310
5,14,1188,"WEST SIDE AVENUE ",1,"342JC001",310
5,14,1189,"WEST SIDE AVENUE ",1,"342JC008",310
5,14,1190,"WEST SIDE AVENUE ",1,"342JC013",310
5,14,1191,"WEST SIDE AVENUE ",1,"342JC017",310
5,14,1192,"WEST SIDE AVENUE ",1,"342JC015",310
5,14,1193,"WEST SIDE AVENUE ",1,"342JC016",310
5,14,1194,"WEST SIDE AVENUE ",1,"342JC006",310
5,14,1195,"WEST SIDE AVENUE ",1,"342JC011",310
5,14,1196,"WEST SIDE AVENUE ",1,"342JC001",310
5,14,1197,"WEST SIDE AVENUE ",1,"342JC008",310
5,14,1198,"WEST SIDE AVENUE ",1,"342JC021",310
5,14,1199,"WEST SIDE AVENUE ",1,"342JC013",310
5,14,1200,"WEST SIDE AVENUE ",1,"342JC017",310
5,14,1201,"WEST SIDE AVENUE ",1,"342JC015",310
5,14,1202,"WEST SIDE AVENUE ",1,"342JC016",310
5,14,1203,"WEST SIDE AVENUE ",1,"342JC006",310
5,14,1204,"WEST SIDE AVENUE ",1,"342JC011",310
5,14,1205,"WEST SIDE AVENUE ",1,"342JC001",310
5,14,1206,"WEST SIDE AVENUE ",1,"342JC008",310
5,14,1207,"WEST SIDE AVENUE ",1,"342JC021",310
5,14,1208,"WEST SIDE AVENUE ",1,"342JC015",310
5,14,1209,"WEST SIDE AVENUE ",1,"342JC006",310
5,14,1210,"WEST SIDE AVENUE ",1,"342JC001",310
5,14,1211,"WEST SIDE AVENUE ",1,"342JC008",310
5,14,1212,"WEST SIDE AVENUE ",1,"342JC021",310
5,14,1213,"WEST SIDE AVENUE ",1,"342JC015",310
5,14,1214,"WEST SIDE AVENUE ",1,"342JC006",310
5,14,1215,"WEST SIDE AVENUE ",1,"342JC001",310
5,14,1216,"WEST SIDE AVENUE ",1,"342JC008",310
5,14,1217,"WEST SIDE AVENUE ",1,"342JC021",310
5,14,1218,"WEST SIDE AVENUE ",1,"342JC015",310
5,14,1219,"WEST SIDE AVENUE ",1,"342JC006",310
5,14,1220,"WEST SIDE AVENUE ",1,"342JC001",310
5,14,1221,"WEST SIDE AVENUE ",1,"342JC008",310
5,14,1222,"WEST SIDE AVENUE ",1,"342JC021",310
5,14,1223,"WEST SIDE AVENUE ",1,"342JC015",310
5,14,1224,"WEST SIDE AVENUE ",1,"342JC006",310
5,14,1225,"WEST SIDE AVENUE ",1,"342JC029",310
5,14,1226,"WEST SIDE AVENUE ",1,"342JC031",310
5,14,1227,"WEST SIDE AVENUE ",1,"342JC001",310
5,14,1228,"WEST SIDE AVENUE ",1,"342JC008",310
5,14,1229,"WEST SIDE AVENUE ",1,"342JC026",310
5,14,1230,"WEST SIDE AVENUE ",1,"342JC021",310
5,14,1231,"WEST SIDE AVENUE ",1,"342JC030",310
5,14,1232,"WEST SIDE AVENUE ",1,"342JC015",310
5,14,1233,"WEST SIDE AVENUE ",1,"342JC006",310
5,14,1234,"WEST SIDE AVENUE ",1,"342JC029",310
5,14,1235,"WEST SIDE AVENUE ",1,"342JC031",310
5,14,1236,"WEST SIDE AVENUE ",1,"342JC001",310
5,14,1237,"WEST SIDE AVENUE ",1,"342JC008",310
5,14,1238,"WEST SIDE AVENUE ",1,"342JC026",310
5,14,1239,"WEST SIDE AVENUE ",1,"342JC021",310
5,14,1240,"WEST SIDE AVENUE ",1,"342JC030",310
5,14,1241,"WEST SIDE AVENUE ",1,"342JC015",310
5,14,1242,"WEST SIDE AVENUE ",1,"342JC006",310
5,14,1243,"WEST SIDE AVENUE ",1,"342JC029",310
5,14,1244,"WEST SIDE AVENUE ",1,"342JC031",310
5,14,1245,"WEST SIDE AVENUE ",1,"342JC001",310
5,14,1246,"WEST SIDE AVENUE ",1,"342JC008",310
5,14,1247,"WEST SIDE AVENUE ",1,"342JC026",310
5,14,1248,"WEST SIDE AVENUE ",1,"342JC021",310
5,14,1249,"WEST SIDE AVENUE ",1,"342JC015",310
5,14,1250,"WEST SIDE AVENUE ",1,"342JC006",310
5,14,1251,"WEST SIDE AVENUE ",1,"342JC029",310
5,14,1252,"WEST SIDE AVENUE ",1,"342JC031",310
5,14,1253,"WEST SIDE AVENUE ",1,"342JC001",310
5,14,1254,"WEST SIDE AVENUE ",1,"342JC026",310
5,14,1255,"WEST SIDE AVENUE ",1,"342JC015",310
5,14,1256,"WEST SIDE AVENUE ",1,"342JC031",310
5,14,1257,"WEST SIDE AVENUE ",1,"342JC026",310
5,14,1258,"WEST SIDE AVENUE ",1,"342JC015",310
5,14,1259,"WEST SIDE AVENUE ",1,"342JC031",310
5,14,1260,"WEST SIDE AVENUE ",1,"342JC026",310
5,14,1261,"WEST SIDE AVENUE ",1,"342JC015",310
5,14,1262,"WEST SIDE AVENUE ",1,"342JC031",310
5,14,1263,"WEST SIDE AVENUE ",1,"342JC026",310
5,14,1264,"WEST SIDE AVENUE ",1,"342JC015",310
6,3,1265,"HOBOKEN",0,"1786",311
6,1,1266,"HOBOKEN",0,"1752",312
6,1,1267,"HOBOKEN",0,"1854",313
