trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
2678,21:02:00,21:02:00,26326,5,0,0,1.2059
2678,21:03:00,21:03:00,6900,6,0,0,1.6261
2678,21:04:00,21:04:00,6997,7,0,0,1.8064
2678,21:06:00,21:06:00,6995,8,0,0,2.3309
2678,21:07:00,21:07:00,6957,9,0,0,2.5915
2678,21:08:00,21:08:00,14986,10,0,0,3.0597
2678,21:10:00,21:10:00,6966,11,0,0,3.6333
2678,21:12:00,21:12:00,14984,12,0,0,4.1826
2678,21:14:00,21:14:00,6907,13,0,0,4.6937
2678,21:16:00,21:16:00,26316,14,0,0,5.2388
2678,21:20:00,21:20:00,38064,15,0,0,5.6634
2678,21:22:00,21:22:00,38065,16,0,0,6.0598
2679,21:15:00,21:15:00,39130,1,0,0,0.0000
2679,21:18:00,21:18:00,39132,2,0,0,0.2572
2679,21:21:00,21:21:00,39134,3,0,0,0.6966
2679,21:24:00,21:24:00,42545,4,0,0,1.1866
2679,21:27:00,21:27:00,26326,5,0,0,1.2059
2679,21:28:00,21:28:00,6900,6,0,0,1.6261
2679,21:29:00,21:29:00,6997,7,0,0,1.8064
2679,21:31:00,21:31:00,6995,8,0,0,2.3309
2679,21:32:00,21:32:00,6957,9,0,0,2.5915
2679,21:33:00,21:33:00,14986,10,0,0,3.0597
2679,21:35:00,21:35:00,6966,11,0,0,3.6333
2679,21:37:00,21:37:00,14984,12,0,0,4.1826
2679,21:39:00,21:39:00,6907,13,0,0,4.6937
2679,21:41:00,21:41:00,26316,14,0,0,5.2388
2679,21:45:00,21:45:00,38064,15,0,0,5.6634
2679,21:47:00,21:47:00,38065,16,0,0,6.0598
2680,21:40:00,21:40:00,39130,1,0,0,0.0000
2680,21:43:00,21:43:00,39132,2,0,0,0.2572
2680,21:46:00,21:46:00,39134,3,0,0,0.6966
2680,21:49:00,21:49:00,42545,4,0,0,1.1866
2680,21:52:00,21:52:00,26326,5,0,0,1.2059
2680,21:53:00,21:53:00,6900,6,0,0,1.6261
2680,21:54:00,21:54:00,6997,7,0,0,1.8064
2680,21:56:00,21:56:00,6995,8,0,0,2.3309
2680,21:57:00,21:57:00,6957,9,0,0,2.5915
2680,21:58:00,21:58:00,14986,10,0,0,3.0597
2680,22:00:00,22:00:00,6966,11,0,0,3.6333
2680,22:02:00,22:02:00,14984,12,0,0,4.1826
2680,22:04:00,22:04:00,6907,13,0,0,4.6937
2680,22:06:00,22:06:00,26316,14,0,0,5.2388
2680,22:10:00,22:10:00,38064,15,0,0,5.6634
2680,22:12:00,22:12:00,38065,16,0,0,6.0598
2681,22:05:00,22:05:00,39130,1,0,0,0.0000
2681,22:08:00,22:08:00,39132,2,0,0,0.2572
2681,22:11:00,22:11:00,39134,3,0,0,0.6966
2681,22:14:00,22:14:00,42545,4,0,0,1.1866
2681,22:17:00,22:17:00,26326,5,0,0,1.2059
2681,22:18:00,22:18:00,6900,6,0,0,1.6261
2681,22:19:00,22:19:00,6997,7,0,0,1.8064
2681,22:21:00,22:21:00,6995,8,0,0,2.3309
2681,22:22:00,22:22:00,6957,9,0,0,2.5915
2681,22:23:00,22:23:00,14986,10,0,0,3.0597
2681,22:25:00,22:25:00,6966,11,0,0,3.6333
2681,22:27:00,22:27:00,14984,12,0,0,4.1826
2681,22:29:00,22:29:00,6907,13,0,0,4.6937
2681,22:31:00,22:31:00,26316,14,0,0,5.2388
2681,22:35:00,22:35:00,38064,15,0,0,5.6634
2681,22:37:00,22:37:00,38065,16,0,0,6.0598
2682,22:30:00,22:30:00,39130,1,0,0,0.0000
2682,22:33:00,22:33:00,39132,2,0,0,0.2572
2682,22:36:00,22:36:00,39134,3,0,0,0.6966
2682,22:39:00,22:39:00,42545,4,0,0,1.1866
2682,22:42:00,22:42:00,26326,5,0,0,1.2059
2682,22:43:00,22:43:00,6900,6,0,0,1.6261
2682,22:44:00,22:44:00,6997,7,0,0,1.8064
2682,22:46:00,22:46:00,6995,8,0,0,2.3309
2682,22:47:00,22:47:00,6957,9,0,0,2.5915
2682,22:48:00,22:48:00,14986,10,0,0,3.0597
2682,22:50:00,22:50:00,6966,11,0,0,3.6333
2682,22:52:00,22:52:00,14984,12,0,0,4.1826
2682,22:54:00,22:54:00,6907,13,0,0,4.6937
2682,22:56:00,22:56:00,26316,14,0,0,5.2388
2682,23:00:00,23:00:00,38064,15,0,0,5.6634
2682,23:02:00,23:02:00,38065,16,0,0,6.0598
2683,22:55:00,22:55:00,39130,1,0,0,0.0000
2683,22:58:00,22:58:00,39132,2,0,0,0.2572
2683,23:01:00,23:01:00,39134,3,0,0,0.6966
2683,23:04:00,23:04:00,42545,4,0,0,1.1866
2683,23:07:00,23:07:00,26326,5,0,0,1.2059
2683,23:08:00,23:08:00,6900,6,0,0,1.6261
2683,23:09:00,23:09:00,6997,7,0,0,1.8064
2683,23:11:00,23:11:00,6995,8,0,0,2.3309
2683,23:12:00,23:12:00,6957,9,0,0,2.5915
2683,23:13:00,23:13:00,14986,10,0,0,3.0597
2683,23:15:00,23:15:00,6966,11,0,0,3.6333
2683,23:17:00,23:17:00,14984,12,0,0,4.1826
2683,23:19:00,23:19:00,6907,13,0,0,4.6937
2683,23:21:00,23:21:00,26316,14,0,0,5.2388
2683,23:25:00,23:25:00,38064,15,0,0,5.6634
2683,23:27:00,23:27:00,38065,16,0,0,6.0598
2684,23:20:00,23:20:00,39130,1,0,0,0.0000
2684,23:23:00,23:23:00,39132,2,0,0,0.2572
2684,23:26:00,23:26:00,39134,3,0,0,0.6966
2684,23:29:00,23:29:00,42545,4,0,0,1.1866
2684,23:32:00,23:32:00,26326,5,0,0,1.2059
2684,23:33:00,23:33:00,6900,6,0,0,1.6261
2684,23:34:00,23:34:00,6997,7,0,0,1.8064
2684,23:36:00,23:36:00,6995,8,0,0,2.3309
2684,23:37:00,23:37:00,6957,9,0,0,2.5915
2684,23:38:00,23:38:00,14986,10,0,0,3.0597
2684,23:40:00,23:40:00,6966,11,0,0,3.6333
2684,23:42:00,23:42:00,14984,12,0,0,4.1826
2684,23:44:00,23:44:00,6907,13,0,0,4.6937
2684,23:46:00,23:46:00,26316,14,0,0,5.2388
2684,23:50:00,23:50:00,38064,15,0,0,5.6634
2684,23:52:00,23:52:00,38065,16,0,0,6.0598
2685,04:10:00,04:10:00,38065,1,0,0,0.0000
2685,04:12:00,04:12:00,38064,2,0,0,0.4006
2685,04:16:00,04:16:00,26316,3,0,0,0.8252
2685,04:18:00,04:18:00,6907,4,0,0,1.3703
2685,04:20:00,04:20:00,14984,5,0,0,1.8814
2685,04:22:00,04:22:00,6966,6,0,0,2.4307
2685,04:24:00,04:24:00,14986,7,0,0,3.0044
2685,04:25:00,04:25:00,6957,8,0,0,3.4725
2685,04:26:00,04:26:00,6995,9,0,0,3.7331
2685,04:27:00,04:27:00,6997,10,0,0,4.2576
2685,04:28:00,04:28:00,6900,11,0,0,4.4379
2685,04:30:00,04:30:00,42545,12,0,0,4.8549
2686,04:49:00,04:49:00,38065,1,0,0,0.0000
2686,04:51:00,04:51:00,38064,2,0,0,0.4006
2686,04:55:00,04:55:00,26316,3,0,0,0.8252
2686,04:57:00,04:57:00,6907,4,0,0,1.3703
2686,04:59:00,04:59:00,14984,5,0,0,1.8814
2686,05:01:00,05:01:00,6966,6,0,0,2.4307
2686,05:03:00,05:03:00,14986,7,0,0,3.0044
2686,05:04:00,05:04:00,6957,8,0,0,3.4725
2686,05:05:00,05:05:00,6995,9,0,0,3.7331
2686,05:06:00,05:06:00,6997,10,0,0,4.2576
2686,05:07:00,05:07:00,6900,11,0,0,4.4379
2686,05:09:00,05:09:00,42545,12,0,0,4.8549
2687,04:55:00,04:55:00,38065,1,0,0,0.0000
2687,04:57:00,04:57:00,38064,2,0,0,0.4006
2687,05:01:00,05:01:00,26316,3,0,0,0.8252
2687,05:03:00,05:03:00,6907,4,0,0,1.3703
2687,05:05:00,05:05:00,14984,5,0,0,1.8814
2687,05:07:00,05:07:00,6966,6,0,0,2.4307
2687,05:09:00,05:09:00,14986,7,0,0,3.0044
2687,05:10:00,05:10:00,6957,8,0,0,3.4725
2687,05:11:00,05:11:00,6995,9,0,0,3.7331
2687,05:12:00,05:12:00,6997,10,0,0,4.2576
2687,05:13:00,05:13:00,6900,11,0,0,4.4379
2687,05:15:00,05:15:00,42545,12,0,0,4.8549
2688,05:03:00,05:03:00,38065,1,0,0,0.0000
2688,05:05:00,05:05:00,38064,2,0,0,0.4006
2688,05:09:00,05:09:00,26316,3,0,0,0.8252
2688,05:11:00,05:11:00,6907,4,0,0,1.3703
2688,05:13:00,05:13:00,14984,5,0,0,1.8814
2688,05:15:00,05:15:00,6966,6,0,0,2.4307
2688,05:17:00,05:17:00,14986,7,0,0,3.0044
2688,05:18:00,05:18:00,6957,8,0,0,3.4725
2688,05:19:00,05:19:00,6995,9,0,0,3.7331
2688,05:20:00,05:20:00,6997,10,0,0,4.2576
2688,05:21:00,05:21:00,6900,11,0,0,4.4379
2688,05:23:00,05:23:00,42545,12,0,0,4.8549
2689,05:17:00,05:17:00,38065,1,0,0,0.0000
2689,05:19:00,05:19:00,38064,2,0,0,0.4006
2689,05:23:00,05:23:00,26316,3,0,0,0.8252
2689,05:25:00,05:25:00,6907,4,0,0,1.3703
2689,05:27:00,05:27:00,14984,5,0,0,1.8814
2689,05:29:00,05:29:00,6966,6,0,0,2.4307
2689,05:31:00,05:31:00,14986,7,0,0,3.0044
2689,05:32:00,05:32:00,6957,8,0,0,3.4725
2689,05:33:00,05:33:00,6995,9,0,0,3.7331
2689,05:34:00,05:34:00,6997,10,0,0,4.2576
2689,05:35:00,05:35:00,6900,11,0,0,4.4379
2689,05:37:00,05:37:00,42545,12,0,0,4.8549
2690,05:34:00,05:34:00,38065,1,0,0,0.0000
2690,05:36:00,05:36:00,38064,2,0,0,0.4006
2690,05:40:00,05:40:00,26316,3,0,0,0.8252
2690,05:42:00,05:42:00,6907,4,0,0,1.3703
2690,05:44:00,05:44:00,14984,5,0,0,1.8814
2690,05:46:00,05:46:00,6966,6,0,0,2.4307
2690,05:48:00,05:48:00,14986,7,0,0,3.0044
2690,05:49:00,05:49:00,6957,8,0,0,3.4725
2690,05:50:00,05:50:00,6995,9,0,0,3.7331
2690,05:51:00,05:51:00,6997,10,0,0,4.2576
2690,05:52:00,05:52:00,6900,11,0,0,4.4379
2690,05:54:00,05:54:00,42545,12,0,0,4.8549
2691,05:46:00,05:46:00,38065,1,0,0,0.0000
2691,05:48:00,05:48:00,38064,2,0,0,0.4006
2691,05:52:00,05:52:00,26316,3,0,0,0.8252
2691,05:54:00,05:54:00,6907,4,0,0,1.3703
2691,05:56:00,05:56:00,14984,5,0,0,1.8814
2691,05:58:00,05:58:00,6966,6,0,0,2.4307
2691,06:00:00,06:00:00,14986,7,0,0,3.0044
2691,06:01:00,06:01:00,6957,8,0,0,3.4725
2691,06:02:00,06:02:00,6995,9,0,0,3.7331
2691,06:03:00,06:03:00,6997,10,0,0,4.2576
2691,06:04:00,06:04:00,6900,11,0,0,4.4379
2691,06:06:00,06:06:00,42545,12,0,0,4.8549
2692,06:00:00,06:00:00,38065,1,0,0,0.0000
2692,06:02:00,06:02:00,38064,2,0,0,0.4006
2692,06:06:00,06:06:00,26316,3,0,0,0.8252
2692,06:08:00,06:08:00,6907,4,0,0,1.3703
2692,06:10:00,06:10:00,14984,5,0,0,1.8814
2692,06:12:00,06:12:00,6966,6,0,0,2.4307
2692,06:14:00,06:14:00,14986,7,0,0,3.0044
2692,06:15:00,06:15:00,6957,8,0,0,3.4725
2692,06:16:00,06:16:00,6995,9,0,0,3.7331
2692,06:17:00,06:17:00,6997,10,0,0,4.2576
2692,06:18:00,06:18:00,6900,11,0,0,4.4379
2692,06:20:00,06:20:00,42545,12,0,0,4.8549
2693,06:08:00,06:08:00,38065,1,0,0,0.0000
2693,06:10:00,06:10:00,38064,2,0,0,0.4006
2693,06:14:00,06:14:00,26316,3,0,0,0.8252
2693,06:16:00,06:16:00,6907,4,0,0,1.3703
2693,06:18:00,06:18:00,14984,5,0,0,1.8814
2693,06:20:00,06:20:00,6966,6,0,0,2.4307
2693,06:22:00,06:22:00,14986,7,0,0,3.0044
2693,06:23:00,06:23:00,6957,8,0,0,3.4725
2693,06:24:00,06:24:00,6995,9,0,0,3.7331
2693,06:25:00,06:25:00,6997,10,0,0,4.2576
2693,06:26:00,06:26:00,6900,11,0,0,4.4379
2693,06:28:00,06:28:00,42545,12,0,0,4.8549
2694,06:16:00,06:16:00,38065,1,0,0,0.0000
2694,06:18:00,06:18:00,38064,2,0,0,0.4006
2694,06:22:00,06:22:00,26316,3,0,0,0.8252
2694,06:24:00,06:24:00,6907,4,0,0,1.3703
2694,06:26:00,06:26:00,14984,5,0,0,1.8814
2694,06:28:00,06:28:00,6966,6,0,0,2.4307
2694,06:30:00,06:30:00,14986,7,0,0,3.0044
2694,06:31:00,06:31:00,6957,8,0,0,3.4725
2694,06:32:00,06:32:00,6995,9,0,0,3.7331
2694,06:33:00,06:33:00,6997,10,0,0,4.2576
2694,06:34:00,06:34:00,6900,11,0,0,4.4379
2694,06:36:00,06:36:00,42545,12,0,0,4.8549
2695,06:24:00,06:24:00,38065,1,0,0,0.0000
2695,06:26:00,06:26:00,38064,2,0,0,0.4006
2695,06:30:00,06:30:00,26316,3,0,0,0.8252
2695,06:32:00,06:32:00,6907,4,0,0,1.3703
2695,06:34:00,06:34:00,14984,5,0,0,1.8814
2695,06:36:00,06:36:00,6966,6,0,0,2.4307
2695,06:38:00,06:38:00,14986,7,0,0,3.0044
2695,06:39:00,06:39:00,6957,8,0,0,3.4725
2695,06:40:00,06:40:00,6995,9,0,0,3.7331
2695,06:41:00,06:41:00,6997,10,0,0,4.2576
2695,06:42:00,06:42:00,6900,11,0,0,4.4379
2695,06:44:00,06:44:00,42545,12,0,0,4.8549
2696,06:28:00,06:28:00,38065,1,0,0,0.0000
2696,06:30:00,06:30:00,38064,2,0,0,0.4006
2696,06:34:00,06:34:00,26316,3,0,0,0.8252
2696,06:36:00,06:36:00,6907,4,0,0,1.3703
2696,06:38:00,06:38:00,14984,5,0,0,1.8814
2696,06:40:00,06:40:00,6966,6,0,0,2.4307
2696,06:42:00,06:42:00,14986,7,0,0,3.0044
2696,06:43:00,06:43:00,6957,8,0,0,3.4725
2696,06:44:00,06:44:00,6995,9,0,0,3.7331
2696,06:45:00,06:45:00,6997,10,0,0,4.2576
2696,06:46:00,06:46:00,6900,11,0,0,4.4379
2696,06:48:00,06:48:00,42545,12,0,0,4.8549
2697,06:37:00,06:37:00,38065,1,0,0,0.0000
2697,06:39:00,06:39:00,38064,2,0,0,0.4006
2697,06:43:00,06:43:00,26316,3,0,0,0.8252
2697,06:45:00,06:45:00,6907,4,0,0,1.3703
2697,06:47:00,06:47:00,14984,5,0,0,1.8814
2697,06:49:00,06:49:00,6966,6,0,0,2.4307
2697,06:51:00,06:51:00,14986,7,0,0,3.0044
2697,06:52:00,06:52:00,6957,8,0,0,3.4725
2697,06:53:00,06:53:00,6995,9,0,0,3.7331
2697,06:54:00,06:54:00,6997,10,0,0,4.2576
2697,06:55:00,06:55:00,6900,11,0,0,4.4379
2697,06:57:00,06:57:00,42545,12,0,0,4.8549
2698,06:47:00,06:47:00,38065,1,0,0,0.0000
2698,06:49:00,06:49:00,38064,2,0,0,0.4006
2698,06:53:00,06:53:00,26316,3,0,0,0.8252
2698,06:55:00,06:55:00,6907,4,0,0,1.3703
2698,06:57:00,06:57:00,14984,5,0,0,1.8814
2698,06:59:00,06:59:00,6966,6,0,0,2.4307
2698,07:01:00,07:01:00,14986,7,0,0,3.0044
2698,07:02:00,07:02:00,6957,8,0,0,3.4725
2698,07:03:00,07:03:00,6995,9,0,0,3.7331
2698,07:04:00,07:04:00,6997,10,0,0,4.2576
2698,07:05:00,07:05:00,6900,11,0,0,4.4379
2698,07:07:00,07:07:00,42545,12,0,0,4.8549
2699,06:57:00,06:57:00,38065,1,0,0,0.0000
2699,06:59:00,06:59:00,38064,2,0,0,0.4006
2699,07:03:00,07:03:00,26316,3,0,0,0.8252
2699,07:05:00,07:05:00,6907,4,0,0,1.3703
2699,07:07:00,07:07:00,14984,5,0,0,1.8814
2699,07:09:00,07:09:00,6966,6,0,0,2.4307
2699,07:11:00,07:11:00,14986,7,0,0,3.0044
2699,07:12:00,07:12:00,6957,8,0,0,3.4725
2699,07:13:00,07:13:00,6995,9,0,0,3.7331
2699,07:14:00,07:14:00,6997,10,0,0,4.2576
2699,07:15:00,07:15:00,6900,11,0,0,4.4379
2699,07:17:00,07:17:00,42545,12,0,0,4.8549
2700,07:04:00,07:04:00,38065,1,0,0,0.0000
2700,07:06:00,07:06:00,38064,2,0,0,0.4006
2700,07:10:00,07:10:00,26316,3,0,0,0.8252
2700,07:12:00,07:12:00,6907,4,0,0,1.3703
2700,07:14:00,07:14:00,14984,5,0,0,1.8814
2700,07:16:00,07:16:00,6966,6,0,0,2.4307
2700,07:18:00,07:18:00,14986,7,0,0,3.0044
2700,07:19:00,07:19:00,6957,8,0,0,3.4725
2700,07:20:00,07:20:00,6995,9,0,0,3.7331
2700,07:21:00,07:21:00,6997,10,0,0,4.2576
2700,07:22:00,07:22:00,6900,11,0,0,4.4379
2700,07:24:00,07:24:00,42545,12,0,0,4.8549
2701,07:11:00,07:11:00,38065,1,0,0,0.0000
2701,07:13:00,07:13:00,38064,2,0,0,0.4006
2701,07:17:00,07:17:00,26316,3,0,0,0.8252
2701,07:19:00,07:19:00,6907,4,0,0,1.3703
2701,07:21:00,07:21:00,14984,5,0,0,1.8814
2701,07:23:00,07:23:00,6966,6,0,0,2.4307
2701,07:25:00,07:25:00,14986,7,0,0,3.0044
2701,07:26:00,07:26:00,6957,8,0,0,3.4725
2701,07:27:00,07:27:00,6995,9,0,0,3.7331
2701,07:28:00,07:28:00,6997,10,0,0,4.2576
2701,07:29:00,07:29:00,6900,11,0,0,4.4379
2701,07:31:00,07:31:00,42545,12,0,0,4.8549
2702,07:19:00,07:19:00,38065,1,0,0,0.0000
2702,07:21:00,07:21:00,38064,2,0,0,0.4006
2702,07:25:00,07:25:00,26316,3,0,0,0.8252
2702,07:27:00,07:27:00,6907,4,0,0,1.3703
2702,07:29:00,07:29:00,14984,5,0,0,1.8814
2702,07:31:00,07:31:00,6966,6,0,0,2.4307
2702,07:33:00,07:33:00,14986,7,0,0,3.0044
2702,07:34:00,07:34:00,6957,8,0,0,3.4725
2702,07:35:00,07:35:00,6995,9,0,0,3.7331
2702,07:36:00,07:36:00,6997,10,0,0,4.2576
2702,07:37:00,07:37:00,6900,11,0,0,4.4379
2702,07:39:00,07:39:00,42545,12,0,0,4.8549
2703,07:24:00,07:24:00,38065,1,0,0,0.0000
2703,07:26:00,07:26:00,38064,2,0,0,0.4006
2703,07:30:00,07:30:00,26316,3,0,0,0.8252
2703,07:32:00,07:32:00,6907,4,0,0,1.3703
2703,07:34:00,07:34:00,14984,5,0,0,1.8814
2703,07:36:00,07:36:00,6966,6,0,0,2.4307
2703,07:38:00,07:38:00,14986,7,0,0,3.0044
2703,07:39:00,07:39:00,6957,8,0,0,3.4725
2703,07:40:00,07:40:00,6995,9,0,0,3.7331
2703,07:41:00,07:41:00,6997,10,0,0,4.2576
2703,07:42:00,07:42:00,6900,11,0,0,4.4379
2703,07:44:00,07:44:00,42545,12,0,0,4.8549
2704,07:32:00,07:32:00,38065,1,0,0,0.0000
2704,07:34:00,07:34:00,38064,2,0,0,0.4006
2704,07:38:00,07:38:00,26316,3,0,0,0.8252
2704,07:40:00,07:40:00,6907,4,0,0,1.3703
2704,07:42:00,07:42:00,14984,5,0,0,1.8814
2704,07:44:00,07:44:00,6966,6,0,0,2.4307
2704,07:46:00,07:46:00,14986,7,0,0,3.0044
2704,07:47:00,07:47:00,6957,8,0,0,3.4725
2704,07:48:00,07:48:00,6995,9,0,0,3.7331
2704,07:49:00,07:49:00,6997,10,0,0,4.2576
2704,07:50:00,07:50:00,6900,11,0,0,4.4379
2704,07:52:00,07:52:00,42545,12,0,0,4.8549
2705,07:39:00,07:39:00,38065,1,0,0,0.0000
2705,07:41:00,07:41:00,38064,2,0,0,0.4006
2705,07:45:00,07:45:00,26316,3,0,0,0.8252
2705,07:47:00,07:47:00,6907,4,0,0,1.3703
2705,07:49:00,07:49:00,14984,5,0,0,1.8814
2705,07:51:00,07:51:00,6966,6,0,0,2.4307
2705,07:53:00,07:53:00,14986,7,0,0,3.0044
2705,07:54:00,07:54:00,6957,8,0,0,3.4725
2705,07:55:00,07:55:00,6995,9,0,0,3.7331
2705,07:56:00,07:56:00,6997,10,0,0,4.2576
2705,07:57:00,07:57:00,6900,11,0,0,4.4379
2705,07:59:00,07:59:00,42545,12,0,0,4.8549
2706,07:46:00,07:46:00,38065,1,0,0,0.0000
2706,07:48:00,07:48:00,38064,2,0,0,0.4006
2706,07:52:00,07:52:00,26316,3,0,0,0.8252
2706,07:54:00,07:54:00,6907,4,0,0,1.3703
2706,07:56:00,07:56:00,14984,5,0,0,1.8814
2706,07:58:00,07:58:00,6966,6,0,0,2.4307
2706,08:00:00,08:00:00,14986,7,0,0,3.0044
2706,08:01:00,08:01:00,6957,8,0,0,3.4725
2706,08:02:00,08:02:00,6995,9,0,0,3.7331
2706,08:03:00,08:03:00,6997,10,0,0,4.2576
2706,08:04:00,08:04:00,6900,11,0,0,4.4379
2706,08:06:00,08:06:00,42545,12,0,0,4.8549
2707,07:53:00,07:53:00,38065,1,0,0,0.0000
2707,07:55:00,07:55:00,38064,2,0,0,0.4006
2707,07:59:00,07:59:00,26316,3,0,0,0.8252
2707,08:01:00,08:01:00,6907,4,0,0,1.3703
2707,08:03:00,08:03:00,14984,5,0,0,1.8814
2707,08:05:00,08:05:00,6966,6,0,0,2.4307
2707,08:07:00,08:07:00,14986,7,0,0,3.0044
2707,08:08:00,08:08:00,6957,8,0,0,3.4725
2707,08:09:00,08:09:00,6995,9,0,0,3.7331
2707,08:10:00,08:10:00,6997,10,0,0,4.2576
2707,08:11:00,08:11:00,6900,11,0,0,4.4379
2707,08:13:00,08:13:00,42545,12,0,0,4.8549
2708,08:00:00,08:00:00,38065,1,0,0,0.0000
2708,08:02:00,08:02:00,38064,2,0,0,0.4006
2708,08:06:00,08:06:00,26316,3,0,0,0.8252
2708,08:08:00,08:08:00,6907,4,0,0,1.3703
2708,08:10:00,08:10:00,14984,5,0,0,1.8814
2708,08:12:00,08:12:00,6966,6,0,0,2.4307
2708,08:14:00,08:14:00,14986,7,0,0,3.0044
2708,08:15:00,08:15:00,6957,8,0,0,3.4725
2708,08:16:00,08:16:00,6995,9,0,0,3.7331
2708,08:17:00,08:17:00,6997,10,0,0,4.2576
2708,08:18:00,08:18:00,6900,11,0,0,4.4379
2708,08:20:00,08:20:00,42545,12,0,0,4.8549
2709,08:08:00,08:08:00,38065,1,0,0,0.0000
2709,08:10:00,08:10:00,38064,2,0,0,0.4006
2709,08:14:00,08:14:00,26316,3,0,0,0.8252
2709,08:16:00,08:16:00,6907,4,0,0,1.3703
2709,08:18:00,08:18:00,14984,5,0,0,1.8814
2709,08:20:00,08:20:00,6966,6,0,0,2.4307
2709,08:22:00,08:22:00,14986,7,0,0,3.0044
2709,08:23:00,08:23:00,6957,8,0,0,3.4725
2709,08:24:00,08:24:00,6995,9,0,0,3.7331
2709,08:25:00,08:25:00,6997,10,0,0,4.2576
2709,08:26:00,08:26:00,6900,11,0,0,4.4379
2709,08:28:00,08:28:00,42545,12,0,0,4.8549
2710,08:18:00,08:18:00,38065,1,0,0,0.0000
2710,08:20:00,08:20:00,38064,2,0,0,0.4006
2710,08:24:00,08:24:00,26316,3,0,0,0.8252
2710,08:26:00,08:26:00,6907,4,0,0,1.3703
2710,08:28:00,08:28:00,14984,5,0,0,1.8814
2710,08:30:00,08:30:00,6966,6,0,0,2.4307
2710,08:32:00,08:32:00,14986,7,0,0,3.0044
2710,08:33:00,08:33:00,6957,8,0,0,3.4725
2710,08:34:00,08:34:00,6995,9,0,0,3.7331
2710,08:35:00,08:35:00,6997,10,0,0,4.2576
2710,08:36:00,08:36:00,6900,11,0,0,4.4379
2710,08:38:00,08:38:00,42545,12,0,0,4.8549
2711,08:28:00,08:28:00,38065,1,0,0,0.0000
2711,08:30:00,08:30:00,38064,2,0,0,0.4006
2711,08:34:00,08:34:00,26316,3,0,0,0.8252
2711,08:36:00,08:36:00,6907,4,0,0,1.3703
2711,08:38:00,08:38:00,14984,5,0,0,1.8814
2711,08:40:00,08:40:00,6966,6,0,0,2.4307
2711,08:42:00,08:42:00,14986,7,0,0,3.0044
2711,08:43:00,08:43:00,6957,8,0,0,3.4725
2711,08:44:00,08:44:00,6995,9,0,0,3.7331
2711,08:45:00,08:45:00,6997,10,0,0,4.2576
2711,08:46:00,08:46:00,6900,11,0,0,4.4379
2711,08:48:00,08:48:00,42545,12,0,0,4.8549
2712,08:35:00,08:35:00,38065,1,0,0,0.0000
2712,08:37:00,08:37:00,38064,2,0,0,0.4006
2712,08:41:00,08:41:00,26316,3,0,0,0.8252
2712,08:43:00,08:43:00,6907,4,0,0,1.3703
2712,08:45:00,08:45:00,14984,5,0,0,1.8814
2712,08:47:00,08:47:00,6966,6,0,0,2.4307
2712,08:49:00,08:49:00,14986,7,0,0,3.0044
2712,08:50:00,08:50:00,6957,8,0,0,3.4725
2712,08:51:00,08:51:00,6995,9,0,0,3.7331
2712,08:52:00,08:52:00,6997,10,0,0,4.2576
2712,08:53:00,08:53:00,6900,11,0,0,4.4379
2712,08:55:00,08:55:00,42545,12,0,0,4.8549
2713,08:42:00,08:42:00,38065,1,0,0,0.0000
2713,08:44:00,08:44:00,38064,2,0,0,0.4006
2713,08:48:00,08:48:00,26316,3,0,0,0.8252
2713,08:50:00,08:50:00,6907,4,0,0,1.3703
2713,08:52:00,08:52:00,14984,5,0,0,1.8814
2713,08:54:00,08:54:00,6966,6,0,0,2.4307
2713,08:56:00,08:56:00,14986,7,0,0,3.0044
2713,08:57:00,08:57:00,6957,8,0,0,3.4725
2713,08:58:00,08:58:00,6995,9,0,0,3.7331
2713,08:59:00,08:59:00,6997,10,0,0,4.2576
2713,09:00:00,09:00:00,6900,11,0,0,4.4379
2713,09:02:00,09:02:00,42545,12,0,0,4.8549
2714,08:50:00,08:50:00,38065,1,0,0,0.0000
2714,08:52:00,08:52:00,38064,2,0,0,0.4006
2714,08:56:00,08:56:00,26316,3,0,0,0.8252
2714,08:58:00,08:58:00,6907,4,0,0,1.3703
2714,09:00:00,09:00:00,14984,5,0,0,1.8814
2714,09:02:00,09:02:00,6966,6,0,0,2.4307
2714,09:04:00,09:04:00,14986,7,0,0,3.0044
2714,09:05:00,09:05:00,6957,8,0,0,3.4725
2714,09:06:00,09:06:00,6995,9,0,0,3.7331
2714,09:07:00,09:07:00,6997,10,0,0,4.2576
2714,09:08:00,09:08:00,6900,11,0,0,4.4379
2714,09:10:00,09:10:00,42545,12,0,0,4.8549
2715,08:55:00,08:55:00,38065,1,0,0,0.0000
2715,08:57:00,08:57:00,38064,2,0,0,0.4006
2715,09:01:00,09:01:00,26316,3,0,0,0.8252
2715,09:03:00,09:03:00,6907,4,0,0,1.3703
2715,09:05:00,09:05:00,14984,5,0,0,1.8814
2715,09:07:00,09:07:00,6966,6,0,0,2.4307
2715,09:09:00,09:09:00,14986,7,0,0,3.0044
2715,09:10:00,09:10:00,6957,8,0,0,3.4725
2715,09:11:00,09:11:00,6995,9,0,0,3.7331
2715,09:12:00,09:12:00,6997,10,0,0,4.2576
2715,09:13:00,09:13:00,6900,11,0,0,4.4379
2715,09:15:00,09:15:00,42545,12,0,0,4.8549
2716,09:03:00,09:03:00,38065,1,0,0,0.0000
